1	2	0	1	1	882	126
1	3	0	1	0.5	325	158
1	4	0	1	1	920	290
1	5	0	1	1	612	51
1	6	0	1	1	555	402
1	7	0	1	0	555	402
1	8	0	1	0	555	402
1	9	0	1	0.5	239	558
1	10	0	1	1	735	237
1	11	0	1	0	735	237
1	12	0	1	0	735	237
1	13	0	1	0.5	547	610
1	14	0	1	1	338	510
1	15	0	1	1	899	122
1	16	0	1	0	899	122
1	17	0	1	1	586	569
1	18	0	1	0.5	962	52
1	19	0	1	1	522	220
1	20	0	1	1	797	164
1	21	0	1	0	797	164
1	22	0	1	0	797	164
1	23	0	1	1	844	190
1	24	0	1	0.5	351	583
1	25	0	1	0	351	583
1	26	0	1	0.5	416	476
1	27	0	1	0	416	476
1	28	0	1	0	416	476
1	29	0	1	0	416	476
1	30	0	1	0.5	452	646
1	31	0	1	0	452	646
1	32	0	1	0	452	646
1	33	0	1	1	680	486
1	34	0	1	0	680	486
1	35	0	1	0.5	445	521
1	36	0	1	0	445	521
1	2	0	2	0	445	521
1	3	0	2	0	445	521
1	4	0	2	1	924	342
1	5	0	2	0	924	342
1	6	0	2	0	924	342
1	7	0	2	0	924	342
1	8	0	2	0	924	342
1	9	0	2	0	924	342
1	10	0	2	0	924	342
1	11	0	2	0	924	342
1	12	0	2	0	924	342
1	13	0	2	0	924	342
1	14	0	2	0	924	342
1	15	0	2	0	924	342
1	16	0	2	0	924	342
1	17	0	2	0	924	342
1	18	0	2	0	924	342
1	19	0	2	0	924	342
1	20	0	2	0	924	342
1	21	0	2	0	924	342
1	22	0	2	0	924	342
1	23	0	2	0	924	342
1	24	0	2	0	924	342
1	25	0	2	0	924	342
1	26	0	2	0	924	342
1	27	0	2	0	924	342
1	28	0	2	0	924	342
1	29	0	2	0	924	342
1	30	0	2	0	924	342
1	31	0	2	0	924	342
1	32	0	2	0	924	342
1	33	0	2	0	924	342
1	34	0	2	0	924	342
1	35	0	2	0	924	342
1	36	0	2	0	924	342
1	2	0	3	0	924	342
1	3	0	3	0	924	342
1	4	0	3	0.5	941	566
1	5	0	3	0	941	566
1	6	0	3	0	941	566
1	7	0	3	0	941	566
1	8	0	3	0	941	566
1	9	0	3	0	941	566
1	10	0	3	0	941	566
1	11	0	3	0	941	566
1	12	0	3	0	941	566
1	13	0	3	0	941	566
1	14	0	3	0	941	566
1	15	0	3	0.5	942	423
1	16	0	3	0	942	423
1	17	0	3	0	942	423
1	18	0	3	0	942	423
1	19	0	3	0	942	423
1	20	0	3	0	942	423
1	21	0	3	0	942	423
1	22	0	3	0	942	423
1	23	0	3	0	942	423
1	24	0	3	0	942	423
1	25	0	3	0	942	423
1	26	0	3	0	942	423
1	27	0	3	0	942	423
1	28	0	3	0	942	423
1	29	0	3	0	942	423
1	30	0	3	0	942	423
1	31	0	3	0	942	423
1	32	0	3	0	942	423
1	33	0	3	0	942	423
1	34	0	3	0.5	421	486
1	35	0	3	0	421	486
1	36	0	3	0	421	486
1	2	0	4	0	421	486
1	3	0	4	0	421	486
1	4	0	4	0	421	486
1	5	0	4	0	421	486
1	6	0	4	0	421	486
1	7	0	4	0	421	486
1	8	0	4	0	421	486
1	9	0	4	0	421	486
1	10	0	4	0	421	486
1	11	0	4	0	421	486
1	12	0	4	0	421	486
1	13	0	4	0	421	486
1	14	0	4	0	421	486
1	15	0	4	0	421	486
1	16	0	4	0	421	486
1	17	0	4	0	421	486
1	18	0	4	0	421	486
1	19	0	4	0	421	486
1	20	0	4	0	421	486
1	21	0	4	0	421	486
1	22	0	4	0	421	486
1	23	0	4	0	421	486
1	24	0	4	0	421	486
1	25	0	4	0	421	486
1	26	0	4	0	421	486
1	27	0	4	0	421	486
1	28	0	4	0	421	486
1	29	0	4	0	421	486
1	30	0	4	0	421	486
1	31	0	4	0	421	486
1	32	0	4	0	421	486
1	33	0	4	0	421	486
1	34	0	4	0	421	486
1	35	0	4	0	421	486
1	36	0	4	0	421	486
1	2	1	1	0	421	486
1	3	1	1	0	421	486
1	4	1	1	0	421	486
1	5	1	1	0	421	486
1	6	1	1	0	421	486
1	7	1	1	0	421	486
1	8	1	1	0	421	486
1	9	1	1	0	421	486
1	10	1	1	0	421	486
1	11	1	1	0	421	486
1	12	1	1	0	421	486
1	13	1	1	0	421	486
1	14	1	1	0	421	486
1	15	1	1	0	421	486
1	16	1	1	0	421	486
1	17	1	1	0	421	486
1	18	1	1	0	421	486
1	19	1	1	0	421	486
1	20	1	1	0	421	486
1	21	1	1	0	421	486
1	22	1	1	0	421	486
1	23	1	1	0	421	486
1	24	1	1	0	421	486
1	25	1	1	0	421	486
1	26	1	1	0	421	486
1	27	1	1	0	421	486
1	28	1	1	0	421	486
1	29	1	1	0	421	486
1	30	1	1	0	421	486
1	31	1	1	0	421	486
1	32	1	1	0	421	486
1	33	1	1	0	421	486
1	34	1	1	0	421	486
1	35	1	1	0	421	486
1	36	1	1	0	421	486
1	2	1	2	0	421	486
1	3	1	2	0	421	486
1	4	1	2	0.5	696	593
1	5	1	2	0	696	593
1	6	1	2	0	696	593
1	7	1	2	0	696	593
1	8	1	2	0	696	593
1	9	1	2	0	696	593
1	10	1	2	0	696	593
1	11	1	2	0	696	593
1	12	1	2	0	696	593
1	13	1	2	0	696	593
1	14	1	2	0	696	593
1	15	1	2	0	696	593
1	16	1	2	0	696	593
1	17	1	2	0	696	593
1	18	1	2	0	696	593
1	19	1	2	0	696	593
1	20	1	2	0	696	593
1	21	1	2	0	696	593
1	22	1	2	0	696	593
1	23	1	2	0	696	593
1	24	1	2	0	696	593
1	25	1	2	0	696	593
1	26	1	2	0	696	593
1	27	1	2	0	696	593
1	28	1	2	0	696	593
1	29	1	2	0	696	593
1	30	1	2	0	696	593
1	31	1	2	0	696	593
1	32	1	2	0	696	593
1	33	1	2	0	696	593
1	34	1	2	0	696	593
1	35	1	2	0	696	593
1	36	1	2	0	696	593
1	2	1	3	0	696	593
1	3	1	3	0	696	593
1	4	1	3	0.5	492	615
1	5	1	3	0	492	615
1	6	1	3	0	492	615
1	7	1	3	0	492	615
1	8	1	3	0	492	615
1	9	1	3	0	492	615
1	10	1	3	0	492	615
1	11	1	3	0	492	615
1	12	1	3	0	492	615
1	13	1	3	0	492	615
1	14	1	3	0	492	615
1	15	1	3	0	492	615
1	16	1	3	0	492	615
1	17	1	3	0	492	615
1	18	1	3	0	492	615
1	19	1	3	0	492	615
1	20	1	3	0	492	615
1	21	1	3	0	492	615
1	22	1	3	0	492	615
1	23	1	3	0	492	615
1	24	1	3	0	492	615
1	25	1	3	0	492	615
1	26	1	3	0	492	615
1	27	1	3	0	492	615
1	28	1	3	0	492	615
1	29	1	3	0	492	615
1	30	1	3	0	492	615
1	31	1	3	0	492	615
1	32	1	3	0	492	615
1	33	1	3	0	492	615
1	34	1	3	0	492	615
1	35	1	3	0	492	615
1	36	1	3	0	492	615
1	2	1	4	0	492	615
1	3	1	4	0	492	615
1	4	1	4	0	492	615
1	5	1	4	0	492	615
1	6	1	4	0	492	615
1	7	1	4	0	492	615
1	8	1	4	0	492	615
1	9	1	4	0	492	615
1	10	1	4	0	492	615
1	11	1	4	0	492	615
1	12	1	4	0	492	615
1	13	1	4	0	492	615
1	14	1	4	0	492	615
1	15	1	4	0	492	615
1	16	1	4	0	492	615
1	17	1	4	0	492	615
