1	2	0	1	0.25	741	485
1	3	0	1	0.125	300	429
1	4	0	1	0.125	156	464
1	5	0	1	0.25	202	180
1	6	0	1	0	202	180
1	7	0	1	0.375	599	67
1	8	0	1	0.125	438	459
1	9	0	1	0.625	612	325
1	10	0	1	0.125	411	228
1	11	0	1	0	411	228
1	12	0	1	0.25	573	51
1	13	0	1	0.25	527	141
1	14	0	1	0.25	519	94
1	15	0	1	0.25	185	148
1	16	0	1	0	185	148
1	17	0	1	0	185	148
1	18	0	1	0.25	489	283
1	19	0	1	0	489	283
1	20	0	1	0.125	526	269
1	21	0	1	0.25	695	74
1	22	0	1	0	695	74
1	23	0	1	0	695	74
1	24	0	1	0	695	74
1	25	0	1	0	695	74
1	26	0	1	0	695	74
1	27	0	1	0	695	74
1	28	0	1	0	695	74
1	29	0	1	0	695	74
1	30	0	1	0	695	74
1	31	0	1	0	695	74
1	32	0	1	0	695	74
1	1	0	1	0	695	74
1	2	0	2	0.25	348	51
1	3	0	2	0.25	605	166
1	4	0	2	0.375	683	177
1	5	0	2	0.25	330	52
1	6	0	2	0	330	52
1	7	0	2	0.125	497	162
1	8	0	2	0.25	277	394
1	9	0	2	0.625	540	497
1	10	0	2	0.25	526	139
1	11	0	2	0	526	139
1	12	0	2	0.25	427	97
1	13	0	2	0.375	338	216
1	14	0	2	0.25	201	455
1	15	0	2	0.25	528	401
1	16	0	2	0	528	401
1	17	0	2	0	528	401
1	18	0	2	0.25	203	496
1	19	0	2	0	203	496
1	20	0	2	0	203	496
1	21	0	2	0	203	496
1	22	0	2	0	203	496
1	23	0	2	0	203	496
1	24	0	2	0	203	496
1	25	0	2	0	203	496
1	26	0	2	0	203	496
1	27	0	2	0	203	496
1	28	0	2	0	203	496
1	29	0	2	0	203	496
1	30	0	2	0	203	496
1	31	0	2	0	203	496
1	32	0	2	0	203	496
1	1	0	2	0	203	496
1	2	0	3	0.5	323	153
1	3	0	3	0.125	581	136
1	4	0	3	0.375	682	121
1	5	0	3	0.125	550	137
1	6	0	3	0	550	137
1	7	0	3	0.25	321	92
1	8	0	3	0.125	755	496
1	9	0	3	0.25	493	91
1	10	0	3	0.25	578	382
1	11	0	3	0	578	382
1	12	0	3	0.125	232	364
1	13	0	3	0.25	713	486
1	14	0	3	0.5	728	373
1	15	0	3	0.125	309	214
1	16	0	3	0	309	214
1	17	0	3	0	309	214
1	18	0	3	0.375	184	498
1	19	0	3	0	184	498
1	20	0	3	0	184	498
1	21	0	3	0	184	498
1	22	0	3	0	184	498
1	23	0	3	0	184	498
1	24	0	3	0	184	498
1	25	0	3	0	184	498
1	26	0	3	0	184	498
1	27	0	3	0	184	498
1	28	0	3	0	184	498
1	29	0	3	0	184	498
1	30	0	3	0	184	498
1	31	0	3	0	184	498
1	32	0	3	0	184	498
1	1	0	3	0	184	498
1	2	0	4	0.25	215	405
1	3	0	4	0.125	176	125
1	4	0	4	0.25	351	194
1	5	0	4	0.125	508	83
1	6	0	4	0	508	83
1	7	0	4	0.375	537	111
1	8	0	4	0.375	347	354
1	9	0	4	0.625	294	73
1	10	0	4	0	294	73
1	11	0	4	0	294	73
1	12	0	4	0	294	73
1	13	0	4	0.125	330	474
1	14	0	4	0.375	238	271
1	15	0	4	0.25	570	212
1	16	0	4	0	570	212
1	17	0	4	0	570	212
1	18	0	4	0.125	293	169
1	19	0	4	0	293	169
1	20	0	4	0	293	169
1	21	0	4	0	293	169
1	22	0	4	0	293	169
1	23	0	4	0	293	169
1	24	0	4	0	293	169
1	25	0	4	0	293	169
1	26	0	4	0	293	169
1	27	0	4	0	293	169
1	28	0	4	0	293	169
1	29	0	4	0	293	169
1	30	0	4	0	293	169
1	31	0	4	0	293	169
1	32	0	4	0	293	169
1	1	0	4	0	293	169
1	2	1	1	0.25	433	190
1	3	1	1	0.125	306	276
1	4	1	1	0.125	327	209
1	5	1	1	0.375	350	128
1	6	1	1	0	350	128
1	7	1	1	0.25	270	120
1	8	1	1	0.25	273	186
1	9	1	1	0.375	280	79
1	10	1	1	0.125	634	196
1	11	1	1	0	634	196
1	12	1	1	0	634	196
1	13	1	1	0	634	196
1	14	1	1	0.375	732	388
1	15	1	1	0.125	378	270
1	16	1	1	0	378	270
1	17	1	1	0	378	270
1	18	1	1	0.125	480	416
1	19	1	1	0	480	416
1	20	1	1	0	480	416
1	21	1	1	0	480	416
1	22	1	1	0	480	416
1	23	1	1	0	480	416
1	24	1	1	0	480	416
1	25	1	1	0	480	416
1	26	1	1	0	480	416
1	27	1	1	0	480	416
1	28	1	1	0	480	416
1	29	1	1	0	480	416
1	30	1	1	0	480	416
1	31	1	1	0	480	416
1	32	1	1	0	480	416
1	1	1	1	0	480	416
1	2	1	2	0.375	538	59
1	3	1	2	0.125	505	216
1	4	1	2	0.125	422	150
1	5	1	2	0.25	439	480
1	6	1	2	0	439	480
1	7	1	2	0.25	604	264
1	8	1	2	0.375	519	85
1	9	1	2	0.5	170	230
1	10	1	2	0	170	230
1	11	1	2	0	170	230
1	12	1	2	0	170	230
1	13	1	2	0.125	235	184
1	14	1	2	0.375	220	310
1	15	1	2	0.375	222	395
1	16	1	2	0	222	395
1	17	1	2	0	222	395
1	18	1	2	0.125	434	173
1	19	1	2	0	434	173
1	20	1	2	0	434	173
1	21	1	2	0.125	670	198
1	22	1	2	0	670	198
1	23	1	2	0	670	198
1	24	1	2	0	670	198
1	25	1	2	0	670	198
1	26	1	2	0	670	198
1	27	1	2	0	670	198
1	28	1	2	0	670	198
1	29	1	2	0	670	198
1	30	1	2	0	670	198
1	31	1	2	0	670	198
1	32	1	2	0	670	198
1	1	1	2	0	670	198
1	2	1	3	0.25	226	412
1	3	1	3	0.25	151	304
1	4	1	3	0.125	653	239
1	5	1	3	0.25	350	486
1	6	1	3	0	350	486
1	7	1	3	0.375	465	164
1	8	1	3	0.125	507	194
1	9	1	3	0.375	514	95
1	10	1	3	0	514	95
1	11	1	3	0	514	95
1	12	1	3	0	514	95
1	13	1	3	0.125	469	243
1	14	1	3	0.25	157	172
1	15	1	3	0.125	222	439
1	16	1	3	0	222	439
1	17	1	3	0	222	439
1	18	1	3	0	222	439
1	19	1	3	0	222	439
1	20	1	3	0	222	439
1	21	1	3	0	222	439
1	22	1	3	0	222	439
1	23	1	3	0	222	439
1	24	1	3	0	222	439
1	25	1	3	0	222	439
1	26	1	3	0	222	439
1	27	1	3	0	222	439
1	28	1	3	0	222	439
1	29	1	3	0	222	439
1	30	1	3	0	222	439
1	31	1	3	0	222	439
1	32	1	3	0	222	439
1	1	1	3	0	222	439
1	2	1	4	0.25	400	170
1	3	1	4	0.25	409	162
1	4	1	4	0.125	712	112
1	5	1	4	0.25	151	199
1	6	1	4	0	151	199
1	7	1	4	0.125	304	180
1	8	1	4	0.25	229	188
1	9	1	4	0.375	225	394
1	10	1	4	0	225	394
1	11	1	4	0	225	394
1	12	1	4	0	225	394
1	13	1	4	0	225	394
1	14	1	4	0.25	742	92
1	15	1	4	0	742	92
1	16	1	4	0	742	92
1	17	1	4	0	742	92
1	18	1	4	0	742	92
1	19	1	4	0	742	92
1	20	1	4	0	742	92
1	21	1	4	0	742	92
1	22	1	4	0	742	92
1	23	1	4	0	742	92
1	24	1	4	0	742	92
1	25	1	4	0	742	92
1	26	1	4	0	742	92
1	27	1	4	0	742	92
1	28	1	4	0	742	92
1	29	1	4	0	742	92
1	30	1	4	0	742	92
1	31	1	4	0	742	92
1	32	1	4	0	742	92
1	1	1	4	0	742	92
1	2	2	1	0.25	539	363
1	3	2	1	0.125	317	485
1	4	2	1	0.125	302	415
1	5	2	1	0.25	346	85
1	6	2	1	0	346	85
1	7	2	1	0	346	85
1	8	2	1	0.125	232	447
1	9	2	1	0.625	556	418
1	10	2	1	0	556	418
1	11	2	1	0	556	418
1	12	2	1	0.125	759	187
1	13	2	1	0	759	187
1	14	2	1	0.375	744	211
1	15	2	1	0.125	578	143
1	16	2	1	0	578	143
1	17	2	1	0	578	143
1	18	2	1	0.25	457	209
1	19	2	1	0	457	209
1	20	2	1	0	457	209
1	21	2	1	0	457	209
1	22	2	1	0	457	209
1	23	2	1	0	457	209
1	24	2	1	0	457	209
1	25	2	1	0	457	209
1	26	2	1	0	457	209
1	27	2	1	0	457	209
1	28	2	1	0	457	209
1	29	2	1	0	457	209
1	30	2	1	0	457	209
1	31	2	1	0	457	209
1	32	2	1	0	457	209
1	1	2	1	0	457	209
1	2	2	2	0.25	312	249
1	3	2	2	0.125	179	379
1	4	2	2	0.125	617	158
1	5	2	2	0.125	327	69
1	6	2	2	0	327	69
1	7	2	2	0	327	69
1	8	2	2	0.125	241	159
1	9	2	2	0.375	242	135
1	10	2	2	0	242	135
1	11	2	2	0	242	135
1	12	2	2	0	242	135
1	13	2	2	0	242	135
1	14	2	2	0.625	241	497
1	15	2	2	0.125	724	201
1	16	2	2	0	724	201
1	17	2	2	0	724	201
1	18	2	2	0	724	201
1	19	2	2	0	724	201
1	20	2	2	0	724	201
1	21	2	2	0	724	201
1	22	2	2	0	724	201
1	23	2	2	0	724	201
1	24	2	2	0	724	201
1	25	2	2	0	724	201
1	26	2	2	0	724	201
1	27	2	2	0	724	201
1	28	2	2	0	724	201
1	29	2	2	0	724	201
1	30	2	2	0	724	201
1	31	2	2	0	724	201
1	32	2	2	0	724	201
1	1	2	2	0	724	201
1	2	2	3	0.125	235	87
1	3	2	3	0	235	87
1	4	2	3	0.25	280	193
1	5	2	3	0.25	543	337
1	6	2	3	0	543	337
1	7	2	3	0	543	337
1	8	2	3	0.125	258	153
1	9	2	3	0.25	277	182
1	10	2	3	0.125	272	495
1	11	2	3	0	272	495
1	12	2	3	0	272	495
1	13	2	3	0.125	561	380
1	14	2	3	0.5	708	245
1	15	2	3	0.125	237	337
1	16	2	3	0	237	337
1	17	2	3	0	237	337
1	18	2	3	0.125	215	475
1	19	2	3	0	215	475
1	20	2	3	0	215	475
1	21	2	3	0	215	475
1	22	2	3	0	215	475
1	23	2	3	0	215	475
1	24	2	3	0	215	475
1	25	2	3	0	215	475
1	26	2	3	0	215	475
1	27	2	3	0	215	475
1	28	2	3	0	215	475
1	29	2	3	0	215	475
1	30	2	3	0	215	475
1	31	2	3	0	215	475
1	32	2	3	0	215	475
1	1	2	3	0	215	475
1	2	2	4	0.25	720	282
1	3	2	4	0.125	505	160
1	4	2	4	0.25	183	198
1	5	2	4	0.25	255	102
1	6	2	4	0	255	102
1	7	2	4	0.125	321	444
1	8	2	4	0.25	645	74
1	9	2	4	0.375	450	153
1	10	2	4	0	450	153
1	11	2	4	0	450	153
1	12	2	4	0	450	153
1	13	2	4	0	450	153
1	14	2	4	0.25	415	170
1	15	2	4	0.125	153	450
1	16	2	4	0	153	450
1	17	2	4	0	153	450
1	18	2	4	0	153	450
1	19	2	4	0	153	450
1	20	2	4	0	153	450
1	21	2	4	0	153	450
1	22	2	4	0	153	450
1	23	2	4	0	153	450
1	24	2	4	0	153	450
1	25	2	4	0	153	450
1	26	2	4	0	153	450
1	27	2	4	0	153	450
1	28	2	4	0	153	450
1	29	2	4	0	153	450
1	30	2	4	0	153	450
1	31	2	4	0	153	450
